artist,score,weighted_score,url
The Kingston Springs,7,7,https://www.youtube.com/watch?v=6e5WSQHkKyw
Questlove,1,1,https://www.youtube.com/watch?v=-CrcLoIPzow
Girl Band,7,7,https://www.youtube.com/watch?v=mxC2-VpIkcg
Danny Brown,1,1,https://www.youtube.com/watch?v=X6XwMXkyopk
Maggie Rogers,1,1,https://www.youtube.com/watch?v=SqPtIkxSxI0
Current Joys,3,3,https://www.youtube.com/watch?v=dDDulcqQEuc
Johnny Mathis,1,1,https://www.youtube.com/watch?v=8YjKjOCNmpo
Cataldo,5,5,https://www.youtube.com/watch?v=PV_sFVtrx_o
King Buzzo,5,5,https://www.youtube.com/watch?v=E6e-LF1Rqpo
Fiery Furnaces,1,1,https://www.youtube.com/watch?v=j8j3C3VsEzE
Quantic,5,5,https://www.youtube.com/watch?v=Z25nh0Cm1vQ
Mates of State,5,10,https://www.youtube.com/watch?v=3gP3XrKpy1k
Fear of Men,5,10,https://www.youtube.com/watch?v=JrLAhDRIzYg
King Krule,4,16,https://www.youtube.com/watch?v=AgOd8QG0Gn8
Iceage,2,4,https://www.youtube.com/watch?v=cZGXtMnC6eM
Kings of Leon,1,1,https://www.youtube.com/watch?v=JfGfnciuUcA
Suzanne Vega,1,1,https://www.youtube.com/watch?v=AndEMO__p2U
Peaking Lights,4,4,https://www.youtube.com/watch?v=lh-SWqWL6I0
Nick Hakim,2,2,https://www.youtube.com/watch?v=fCnPqwgEAJY
Debashish Bhattacharya,1,1,https://www.youtube.com/watch?v=q8WWNKhdy-w
Cloud Control,6,12,https://www.youtube.com/watch?v=jLqSKVzp1iM
The Weather Machine,6,6,https://www.youtube.com/watch?v=fNezH0naixM
Jack Layton,1,1,https://www.youtube.com/watch?v=psvexcOn1M8
Kimbra,4,4,https://www.youtube.com/watch?v=qm0zWRUZ7Ps
Dry the River,5,5,https://www.youtube.com/watch?v=Q2GyhxO1Rp4
Idiot Glee,5,5,https://www.youtube.com/watch?v=9TXPJ_7h-pg
The Big Pink,6,12,https://www.youtube.com/watch?v=BHngDkqqAYk
Behold the Brave,5,5,https://www.youtube.com/watch?v=Ne2kWFPFEUI
San Fermin,17,68,https://www.youtube.com/watch?v=cgIe0cmDkOo
The Delines,5,5,https://www.youtube.com/watch?v=P1revzfBAWI
Human Giant,1,1,https://www.youtube.com/watch?v=faBXX26OB4U
Jaill,4,4,https://www.youtube.com/watch?v=mTGLFMO-hEI
Unnatural Helpers,13,13,https://www.youtube.com/watch?v=qf08t-Kqra0
Rob Sevier (Numero Group),1,1,https://www.youtube.com/watch?v=Rta65euJLKg
Feral Children,8,8,https://www.youtube.com/watch?v=j6QtbyQ3q40
Future Bible Heroes,5,5,https://www.youtube.com/watch?v=RDAQkKLuxmM
De Lux,1,1,https://www.youtube.com/watch?v=g0EaSFHrf_k
Hoops,10,20,https://www.youtube.com/watch?v=WfA6R_7vd2k
Beach Fossils,15,30,https://www.youtube.com/watch?v=XzEAkJY9Ssk
Future,1,1,https://www.youtube.com/watch?v=r-XuaFIfP2E
Patty Griffin,1,1,https://www.youtube.com/watch?v=B1gPVKJ7msI
Jaded Juice Riders,1,1,https://www.youtube.com/watch?v=66eZ1uwQ0Go
Songhoy Blues,11,22,https://www.youtube.com/watch?v=-w-qX0KzO0w
Babeheaven,1,1,https://www.youtube.com/watch?v=keD4J3tJwb0
Nicole Miglis,1,1,https://www.youtube.com/watch?v=a-m1yd9I8rQ
Strongboy,1,1,https://www.youtube.com/watch?v=llBmLdUwVYQ
G. Green,6,6,https://www.youtube.com/watch?v=LXb4a9cz9EY
Giant Giant Sand,5,5,https://www.youtube.com/watch?v=HOxU6FMVQOk
The Dutchess and the Duke,5,5,https://www.youtube.com/watch?v=Q1-B5-YXv1w
Reignwolf,8,8,https://www.youtube.com/watch?v=10fKxb0eaKM
sir Was,1,1,https://www.youtube.com/watch?v=86JqrN07a34
Explosions In The Sky,6,6,https://www.youtube.com/watch?v=EuX1ZOy7vY8
Architecture in Helsinki,1,1,https://www.youtube.com/watch?v=4HxZOqqsimY
Rose Droll,1,1,https://www.youtube.com/watch?v=JTihjpmCprQ
Summer Cannibals,11,11,https://www.youtube.com/watch?v=6rGZsoS4Pv4
Matthew Santos,4,4,https://www.youtube.com/watch?v=3Nuny5pnohQ
Útidúr,1,1,https://www.youtube.com/watch?v=xuzZa4deoYs
Sashay,5,5,https://www.youtube.com/watch?v=aNcwYdsbykY
Vundabar,7,14,https://www.youtube.com/watch?v=MiDBc31pMcM
Violent Femmes,5,5,https://www.youtube.com/watch?v=aACATdZKHxc
Ro James,1,1,https://www.youtube.com/watch?v=fKVZEfxDvcM
Billy Corgan,1,1,https://www.youtube.com/watch?v=oaSN_bHjyIw
Kevin Seconds,1,1,https://www.youtube.com/watch?v=rwPh03Pse2s
T-Pain,2,4,https://www.youtube.com/watch?v=CIjXUg1s5gc
Skinny Lister,1,1,https://www.youtube.com/watch?v=WV0xX1hAJok
Peaches,4,4,https://www.youtube.com/watch?v=D_WQcwQ4iD4
The Builders and the Butchers,5,5,https://www.youtube.com/watch?v=Qf73tJTJyEU
Aurelio Martinez,1,1,https://www.youtube.com/watch?v=iNqkT54EDBM
The Devil Whale,1,1,https://www.youtube.com/watch?v=I8zdkqpf5VE
Gracie and Rachel,6,12,https://www.youtube.com/watch?v=QOKcDWUBrgw
Grace Love,1,1,https://www.youtube.com/watch?v=hJVaZvNJTKU
Stone Cold Fox,5,5,https://www.youtube.com/watch?v=l_0g1ZT3OKk
J GRGRY,6,6,https://www.youtube.com/watch?v=ZeeUEPvOtmE
Drive-By Truckers,10,20,https://www.youtube.com/watch?v=g8rgdfMEM0w
Billy Bragg,10,30,https://www.youtube.com/watch?v=X8GW47jgF5g
Jessica Lea Mayfield,13,39,https://www.youtube.com/watch?v=1pljc8Pe63Y
Joshua James,7,7,https://www.youtube.com/watch?v=YB99R9xianc
Pleasure Plateau,1,1,https://www.youtube.com/watch?v=vrpsAgHMSgs
Spotlights,3,3,https://www.youtube.com/watch?v=1cCS0qfgRwc
Death Cab for Cutie,1,1,https://www.youtube.com/watch?v=l_mtGU4BJME
Lucy Rose,5,5,https://www.youtube.com/watch?v=F4UNDr2mVq8
Surf Rock Is Dead,7,14,https://www.youtube.com/watch?v=lZ-PvWmic5k
Woolworm,6,6,https://www.youtube.com/watch?v=l1ZDFrmcLAw
Elixir On Mute,1,1,https://www.youtube.com/watch?v=2rYqa79Grdo
Sidi Touré,5,5,https://www.youtube.com/watch?v=bN9VDOSOwvQ
Kithkin,5,5,https://www.youtube.com/watch?v=ri_L8_llKZ8
Elenowen,5,5,https://www.youtube.com/watch?v=3Vv7mVZ6zVE
Morgan Delt,1,1,https://www.youtube.com/watch?v=XOVH2aVintk
Ty Segall,12,36,https://www.youtube.com/watch?v=lHjesZaHHOQ
Shelf Life,3,3,https://www.youtube.com/watch?v=S5Kn8Zqylew
Rejjie Snow,1,1,https://www.youtube.com/watch?v=PjGakslz624
Alec Ounsworth,2,4,https://www.youtube.com/watch?v=55DpyfS9yWI
Bassekou Kouyate & Ngoni Ba,6,12,https://www.youtube.com/watch?v=TBiJJ-9NYAk
Lucius,16,48,https://www.youtube.com/watch?v=jETow7LYC5w
Wussy,20,20,https://www.youtube.com/watch?v=M0CEt-cXJy8
Sunflower Bean,6,12,https://www.youtube.com/watch?v=e9wWPGCmsVU
Gary Numan,9,18,https://www.youtube.com/watch?v=9Ijwj1xOLYY
The Dandy Warhols,9,9,https://www.youtube.com/watch?v=0xs90mEaV7E
Joshua Morrison,7,7,https://www.youtube.com/watch?v=H57DCwMjyZg
Homeshake,7,7,https://www.youtube.com/watch?v=wbdYcgmys5I
Wray,1,1,https://www.youtube.com/watch?v=4Rtv-givevo
múm,5,5,https://www.youtube.com/watch?v=ui6ERk-AySw
Yuna,1,1,https://www.youtube.com/watch?v=P5d7J_TAeWg
Agnes Obel,1,1,https://www.youtube.com/watch?v=MAqIrCjOxws
Grouplove,5,10,https://www.youtube.com/watch?v=rN1K1MP227c
The Walkabouts,5,5,https://www.youtube.com/watch?v=2rCPi9JzA88
Chali 2na,1,1,https://www.youtube.com/watch?v=kEnDSzCPgoU
A$AP Rocky,1,1,https://www.youtube.com/watch?v=p8IYpVF_S5M
Bob Moses,5,5,https://www.youtube.com/watch?v=BQJ14wmOtTQ
Two Door Cinema Club,2,4,https://www.youtube.com/watch?v=VMDFeT9rtE4
Trails and Ways,9,9,https://www.youtube.com/watch?v=dvb0VFQC47s
Ian MacKaye,1,1,https://www.youtube.com/watch?v=t5IYGLYvnZo
Lee Bob & The Truth,4,4,https://www.youtube.com/watch?v=XANfaszlnxA
Travis Bretzer,2,2,https://www.youtube.com/watch?v=FnpSXanj2MY
JEFF the Brotherhood,5,5,https://www.youtube.com/watch?v=gaT3N5zZsoI
Robert Glasper Experiment,5,10,https://www.youtube.com/watch?v=260MLsqtWVA
Buke & Gase,1,1,https://www.youtube.com/watch?v=M1p4OSw6TO4
Vansire,2,2,https://www.youtube.com/watch?v=-n8y-8HgSbk
Fitz and The Tantrums,9,9,https://www.youtube.com/watch?v=6UW_yRj-NlI
Fear Of Men,5,5,https://www.youtube.com/watch?v=AoT19eTXaYc
Greys,9,18,https://www.youtube.com/watch?v=IPh5s2WgLDY
Natasha Kmeto,5,5,https://www.youtube.com/watch?v=Dzk0BhaQalI
Tijuana Panthers,7,14,https://www.youtube.com/watch?v=hFrcB9oW2tQ
Crumb,2,2,https://www.youtube.com/watch?v=xwP8VWogVDA
EL VY,2,4,https://www.youtube.com/watch?v=C5EjS_ZEE_I
Graffiti6,4,4,https://www.youtube.com/watch?v=WSP8-6e2a7U
Night Idea,4,4,https://www.youtube.com/watch?v=4ehAcWMBdyc
Robbie Fulks,5,5,https://www.youtube.com/watch?v=AHN3_jSJDkQ
Au.Ra,5,5,https://www.youtube.com/watch?v=jbL0PhFMsNM
Fugiya and Miyagi,2,2,https://www.youtube.com/watch?v=pDVpYSIItpY
Lykke Li,8,24,https://www.youtube.com/watch?v=JHstcOUUHqE
Donovan Wolfington,5,5,https://www.youtube.com/watch?v=FaHDfdv0tyU
Triathalon,12,24,https://www.youtube.com/watch?v=WG5fVDON5kc
All Dogs,6,6,https://www.youtube.com/watch?v=YKe8_FVQlvM
Paris Combo,5,5,https://www.youtube.com/watch?v=VpedNJN6vpo
Greg Graffin (Bad Religion),1,1,https://www.youtube.com/watch?v=hh04W3xXa5s
The Mike Middleton Band,1,1,https://www.youtube.com/watch?v=_QeE9J2y4aQ
alt-J,7,14,https://www.youtube.com/watch?v=EnKP15CgH6g
Beach Coma,1,1,https://www.youtube.com/watch?v=9zN24lHSzaU
John Mark Nelson,5,5,https://www.youtube.com/watch?v=3-JoSry4Zy8
Steel Panther,1,1,https://www.youtube.com/watch?v=lbBna6DRuaU
Vagina Town,6,6,https://www.youtube.com/watch?v=v7oKlGpggv8
Low Roar,12,12,https://www.youtube.com/watch?v=REzy-rA67O0
Drug Church,5,5,https://www.youtube.com/watch?v=SnKI98-5ScY
SOAK,6,12,https://www.youtube.com/watch?v=pVvyo8AUthA
Graham Nash,1,1,https://www.youtube.com/watch?v=GTXqKSMv8Lc
Kreayshawn,1,1,https://www.youtube.com/watch?v=jrM-ehPsDY4
Great Divide,1,1,https://www.youtube.com/watch?v=6-Bx9Utu4eU
Timothy Simons,1,1,https://www.youtube.com/watch?v=2hPTLX4icks
Eddie Muller,1,1,https://www.youtube.com/watch?v=9u02xFGp_w0
Howe Gelb,5,5,https://www.youtube.com/watch?v=3Xf17jM3C1I
Kurt Vile And The Violators,5,5,https://www.youtube.com/watch?v=IeAMtj2WowI
Anthony D'Amato,7,14,https://www.youtube.com/watch?v=LiGTTICtewQ
Emily Yacina,3,3,https://www.youtube.com/watch?v=dPjdU6Ie90o
Os Mutantes,13,26,https://www.youtube.com/watch?v=F34DyOShuxw
The Transplants,1,1,https://www.youtube.com/watch?v=7WMnXg6GEmU
The Purrs,4,4,https://www.youtube.com/watch?v=0HRgZBEthfg
The Thermals,29,29,https://www.youtube.com/watch?v=XkWbOLJVSxE
Courtney Love & Drew Barrymore,1,1,https://www.youtube.com/watch?v=aQshI8Q_srg
Joe Driscoll & Sekou Kouyate,5,5,https://www.youtube.com/watch?v=4lx5pLU2_Tw
Other Lives,12,36,https://www.youtube.com/watch?v=_M7rFNlfbdY
Trampled By Turtles,13,26,https://www.youtube.com/watch?v=rZr3SFqKjiY
Fredrik,1,1,https://www.youtube.com/watch?v=ycyazyUe9lA
Simple Plan,1,1,https://www.youtube.com/watch?v=cE7H7vkVoE8
Rhett Miller,11,11,https://www.youtube.com/watch?v=jm76i5rYUIg
Thao and the Get Down Stay Down,12,12,https://www.youtube.com/watch?v=qWc9JbxPmUE
Few Bits,1,1,https://www.youtube.com/watch?v=w5tUpCpSZs0
Julia Stone,1,1,https://www.youtube.com/watch?v=vN8rnweQdCc
Úlfur Úlfur,6,6,https://www.youtube.com/watch?v=TkYRhq8_ClA
Kayhan Kalhor,1,1,https://www.youtube.com/watch?v=jMEjPKBvhzE
Charlie Abbot,1,1,https://www.youtube.com/watch?v=EW_RdUBLk4E
Oliver Mtukudzi and the Black Spirits,5,5,https://www.youtube.com/watch?v=R9QUmmN0jkM
The Growlers,25,75,https://www.youtube.com/watch?v=s-gwxB-Nd7I
Seahaven,5,5,https://www.youtube.com/watch?v=TySGQXatDlo
Kim Ann Foxman (Hercules & Love Affair),1,1,https://www.youtube.com/watch?v=NCyVXfW-lJY
Seth Rogen,1,1,https://www.youtube.com/watch?v=FMKkTfn7FJU
Katy Perry,2,2,https://www.youtube.com/watch?v=hEREBd8hWF0
José González,1,1,https://www.youtube.com/watch?v=Ag-OIlEN00M
Matthew Fowler,5,5,https://www.youtube.com/watch?v=5SNoc0ABj6Y
The Rural Albert Advantage,1,1,https://www.youtube.com/watch?v=69hwmJLrpbQ
Vieux Farka Touré,4,4,https://www.youtube.com/watch?v=MDDBIrQZURU
Ted Leo,1,1,https://www.youtube.com/watch?v=BbP1AzDf7T0
Raica,3,3,https://www.youtube.com/watch?v=1nDwdUVixFk
Cut Copy,2,4,https://www.youtube.com/watch?v=-s7RitPLZd4
Dream Ritual,5,5,https://www.youtube.com/watch?v=K5zZ56FDGhE
Morningsiders,6,6,https://www.youtube.com/watch?v=ky-pgHrOJBQ
Brent Cobb,1,1,https://www.youtube.com/watch?v=wuOJF8ecoY8
Bleachers,1,1,https://www.youtube.com/watch?v=QCtkkX2f18M
Night Moves,5,5,https://www.youtube.com/watch?v=1WZIx-DZdMk
Caged Animals,1,1,https://www.youtube.com/watch?v=nUijnQ6vAO0
Mike Gordon,3,3,https://www.youtube.com/watch?v=LWD2TGoXb7g
Wimps,12,12,https://www.youtube.com/watch?v=E2Fr5EWYObQ
"Kitty, Daisy & Lewis",5,5,https://www.youtube.com/watch?v=3OqIEQ9AvmU
City and Colour,1,1,https://www.youtube.com/watch?v=S-77ey2b9vs
Sean Rowe,1,1,https://www.youtube.com/watch?v=mTkmIgrj1CA
Villagers,5,10,https://www.youtube.com/watch?v=qk8dxlXmfec
DJ Smiles Davis,1,1,https://www.youtube.com/watch?v=u5JHJFafj6E
Omara Portuondo,1,1,https://www.youtube.com/watch?v=e3blQ3I3GRQ
Jay Arner,5,5,https://www.youtube.com/watch?v=O3a_HcHY-Y0
Throwing Muses,10,10,https://www.youtube.com/watch?v=4vZqG7sH7Vg
Wavves,5,10,https://www.youtube.com/watch?v=g_ATVh3CkT4
Night Beats,5,5,https://www.youtube.com/watch?v=bcK4uu74j4A
Madeline Kenney,5,5,https://www.youtube.com/watch?v=nkMrrddRnTY
Luke Sital-Singh,5,5,https://www.youtube.com/watch?v=eIJi3j8zC7o
The Modern Electric,6,6,https://www.youtube.com/watch?v=HaB4gerG7OA
The Pains of Being Pure at Heart,13,26,https://www.youtube.com/watch?v=M8MCXoRro4E
The Green,6,6,https://www.youtube.com/watch?v=JdKXu1Vqy9A
"Lee ""Scratch"" Perry & Subatomic Sound System",4,4,https://www.youtube.com/watch?v=Xu0z0XgbtKE
Mt. St. Helens Vietnam Band,8,8,https://www.youtube.com/watch?v=v4aYa85kD7E
La Roux,1,1,https://www.youtube.com/watch?v=7RPfWebA4HI
Peter Quirk,5,5,https://www.youtube.com/watch?v=SJYbYyLXowk
Prins Póló,6,6,https://www.youtube.com/watch?v=_Ijk2byfirg
Scott H. Biram,9,9,https://www.youtube.com/watch?v=EcxoU__Hol8
Looming,7,7,https://www.youtube.com/watch?v=O4X052ibRP0
Big Brave,3,3,https://www.youtube.com/watch?v=S3uGm3mHzxM
Lone,1,1,https://www.youtube.com/watch?v=HMO-gn2qrnc
The Jet Age,5,5,https://www.youtube.com/watch?v=ZzHuPCPApwc
Serj Tankian,1,1,https://www.youtube.com/watch?v=YBI1bGC-n_8
Foreign Born,4,4,https://www.youtube.com/watch?v=7ssJILyQCbQ
They Might Be Giants,2,4,https://www.youtube.com/watch?v=52tp2B4YR_c
Nate Smith + KINFOLK,1,1,https://www.youtube.com/watch?v=peYcNm3JTe8
Tennis System,1,1,https://www.youtube.com/watch?v=UUl3qVQhmoM
CFCF,1,1,https://www.youtube.com/watch?v=ISM8INqYieQ
Sharon Jones & The Dap Kings,11,33,https://www.youtube.com/watch?v=2cAAAGldS9Q
Yak,6,6,https://www.youtube.com/watch?v=Yu9SS7zXtPc
Zola Blood,1,1,https://www.youtube.com/watch?v=djJuRGVv5Qo
"Mary Wilson (The Supremes), Freda Payne & Linda Clifford",1,1,https://www.youtube.com/watch?v=QTwTh7AgJEE
Andy Svarthol,5,5,https://www.youtube.com/watch?v=KPUlLAtvIcM
Phox,1,1,https://www.youtube.com/watch?v=INcwU-Xk0M4
Disclosure,1,1,https://www.youtube.com/watch?v=KGjKL4-0LOY
Mega EvErs,5,5,https://www.youtube.com/watch?v=vSDop3TEtVA
The True Loves,6,6,https://www.youtube.com/watch?v=DLk0dseYGLI
The Arcs,1,1,https://www.youtube.com/watch?v=1Uu1XjdQNgo
Angelo De Augustine,3,3,https://www.youtube.com/watch?v=nCIprPunOjg
Sun Seeker,5,5,https://www.youtube.com/watch?v=eYTmb84-Zp0
Posse,8,8,https://www.youtube.com/watch?v=85F6OUJ-9g8
Great Lake Swimmers,1,1,https://www.youtube.com/watch?v=DEr_si0Aqdk
The Libertines,1,1,https://www.youtube.com/watch?v=apAFccxWQwU
Fall Out Boy,1,1,https://www.youtube.com/watch?v=bX1QTa5m6_w
Poncho Sanchez,1,1,https://www.youtube.com/watch?v=7gxAKnnW_Zo
Cheick Hamala Diabate,1,1,https://www.youtube.com/watch?v=ykEnSrhinvs
HAERTS,8,8,https://www.youtube.com/watch?v=nREQw5uKhkw
Eagles of Death Metal,1,1,https://www.youtube.com/watch?v=kC9CFWcQUwU
Wiz Khalifa,1,1,https://www.youtube.com/watch?v=fetTQil8Bjg
Bernhoft,5,5,https://www.youtube.com/watch?v=WwNLCTKXRXc
St. Paul & The Broken Bones,4,4,https://www.youtube.com/watch?v=KKDWHvMKcYQ
Big Scary,5,5,https://www.youtube.com/watch?v=67jQcEmC8PA
Screaming Females,11,22,https://www.youtube.com/watch?v=LR2hiz7Fa3Y
David Greilsammer,1,1,https://www.youtube.com/watch?v=JeRXCjZQAHM
Marlon Williams,5,5,https://www.youtube.com/watch?v=VNaQLEeiM4w
Cassy,1,1,https://www.youtube.com/watch?v=oUj4wA_qflA
Groove Armada,1,1,https://www.youtube.com/watch?v=TW8cIJUOscQ
Blitz the Ambassador,5,5,https://www.youtube.com/watch?v=IoOyGmLbbag
Tapes 'n Tapes,1,1,https://www.youtube.com/watch?v=LLZ5aGaemYw
Nick Jaina,4,4,https://www.youtube.com/watch?v=mP1bWDWd59M
FF,5,5,https://www.youtube.com/watch?v=Hzt_QyKNVFk
Breathe Owl Breathe,5,5,https://www.youtube.com/watch?v=Fcc0tdCQwww
Big Troubles,5,5,https://www.youtube.com/watch?v=x149uK64HIs
Carla Dal Forno,1,1,https://www.youtube.com/watch?v=eSZ9AeFZR68
Troker,1,1,https://www.youtube.com/watch?v=HdFP4P8ZkjA
Sobs,1,1,https://www.youtube.com/watch?v=FThbYqbR00U
Crater,5,5,https://www.youtube.com/watch?v=pYPSQpwrXS8
Zach Schimpf,1,1,https://www.youtube.com/watch?v=i2J1hIHl7nM
Common Market,2,2,https://www.youtube.com/watch?v=a8MmRSZIqnM
Pinback,6,12,https://www.youtube.com/watch?v=Tpvb4wn5aVc
Big Sean,1,1,https://www.youtube.com/watch?v=mALb6ACH87M
Don Cherry,1,1,https://www.youtube.com/watch?v=byIr0fcShQI
The Besnard Lakes,8,8,https://www.youtube.com/watch?v=CgbSYVrGmeI
Jerkcurb,1,1,https://www.youtube.com/watch?v=D4ro8OTKJRo
Phonte (Foreign Exchange/Little Brother),1,1,https://www.youtube.com/watch?v=OAdb7sX_g_E
Dream Wife,8,8,https://www.youtube.com/watch?v=NXQjKrADIio
Kasabian,1,1,https://www.youtube.com/watch?v=Bu5hmdbHyu8
Megadeth,1,1,https://www.youtube.com/watch?v=iNkRz7_pSVw
Hounds Of Hate,6,6,https://www.youtube.com/watch?v=1mjV2hKsJqk
Austra,15,15,https://www.youtube.com/watch?v=hWYvmjwDpQg
Jason Lee,1,1,https://www.youtube.com/watch?v=CJhF0DyWO_o
Doug Seegers,5,5,https://www.youtube.com/watch?v=FMebdgCqkUI
Palo Sopraño,1,1,https://www.youtube.com/watch?v=lm479AVZUjo
Sinkane,5,5,https://www.youtube.com/watch?v=CnCTDau5Sd4
Sleater-Kinney,2,2,https://www.youtube.com/watch?v=XjTz3sT91ms
Backwards Dancer,4,4,https://www.youtube.com/watch?v=3c0QxDKN6XM
METZ,20,40,https://www.youtube.com/watch?v=ENNFECEu9V0
Boogat,10,20,https://www.youtube.com/watch?v=df7tiHp1p2M
WAKER,5,5,https://www.youtube.com/watch?v=YJQQMNUAdO0
Cristina Bautista,5,5,https://www.youtube.com/watch?v=1YKWEysAIdI
Foy Vance,1,1,https://www.youtube.com/watch?v=Ma1G8N3HPIU
Fleet Foxes,7,21,https://www.youtube.com/watch?v=DiAkwKqZ1_E
The Foreign Exchange,1,1,https://www.youtube.com/watch?v=Bnq9rz8SHC0
DragonForce,1,1,https://www.youtube.com/watch?v=uGjQFbWf1pE
Jons,1,1,https://www.youtube.com/watch?v=a2njsmdTAGs
Train Company,1,1,https://www.youtube.com/watch?v=Kb7hKIVfvTc
Matty,1,1,https://www.youtube.com/watch?v=gKEnj0awqB0
Ride,19,19,https://www.youtube.com/watch?v=LjLvFqYplVc
Apparat Organ Quartet,6,6,https://www.youtube.com/watch?v=4-BDFP32Bpo
Lee Ranaldo,1,1,https://www.youtube.com/watch?v=npNyPflHako
Busta Rhymes,1,1,https://www.youtube.com/watch?v=K_-tbk1OBVg
Bat House,3,3,https://www.youtube.com/watch?v=xEFD5dPgfJo
David Bazan performs Pedro the Lion,5,5,https://www.youtube.com/watch?v=xka_VOqrUsE
Zuill Bailey,1,1,https://www.youtube.com/watch?v=5EkdIaEDOt0
Kate Nash,2,2,https://www.youtube.com/watch?v=2xAfVvnn8wM
BJ The Chicago Kid,1,1,https://www.youtube.com/watch?v=h1gzA4YxPp8
O'Brother,18,18,https://www.youtube.com/watch?v=aQhLWM5HOr8
Broken Social Scene,4,8,https://www.youtube.com/watch?v=MmNn8I_kUk4
Soft Metals,6,12,https://www.youtube.com/watch?v=SDBN5JVIFOc
Daniel Caesar,1,1,https://www.youtube.com/watch?v=SFG-b21aW_w
Phosphorescent,12,24,https://www.youtube.com/watch?v=S8m_Oek-Xec
Moon Taxi,6,6,https://www.youtube.com/watch?v=tcskrVic4qI
Wesley Willis,1,1,https://www.youtube.com/watch?v=c1ToO-6Ue-U
Bobby Bare Jr.,11,22,https://www.youtube.com/watch?v=9qnChGh2s70
Broken Bells,5,5,https://www.youtube.com/watch?v=FDj_9D844qw
Ice T,1,1,https://www.youtube.com/watch?v=DF1cPvGk4Q8
Lyle Lovett,1,1,https://www.youtube.com/watch?v=LFs3XUqJvNg
Chance The Rapper,2,4,https://www.youtube.com/watch?v=_k8CbjkUxak
Sallie Ford & The Sound Outside,4,4,https://www.youtube.com/watch?v=TY9YDF-a88Q
Dog World,1,1,https://www.youtube.com/watch?v=2QLAzuwrgtc
Trae tha Truth,1,1,https://www.youtube.com/watch?v=DrejMsAViDo
The Coup,5,5,https://www.youtube.com/watch?v=6UTv99tQhMo
Zak Waters,5,5,https://www.youtube.com/watch?v=OiEZGzn7hTA
Aveo,4,4,https://www.youtube.com/watch?v=R26M143chPU
"Point Juncture, WA",1,1,https://www.youtube.com/watch?v=jVQGWybwOIw
Jesse Sykes,2,2,https://www.youtube.com/watch?v=zyvL3PE4yfk
3 Inches of Blood,1,1,https://www.youtube.com/watch?v=BhHg-DJX_4U
Busman's Holiday,5,5,https://www.youtube.com/watch?v=2UI3c-aYecs
Justice and Busy P,1,1,https://www.youtube.com/watch?v=gfCwgOIpnoM
Bodies of Water,1,1,https://www.youtube.com/watch?v=sUzfxytYUBM
Cowboy Junkies,1,1,https://www.youtube.com/watch?v=1URQ0_9-Zyw
The Love Language,12,12,https://www.youtube.com/watch?v=U8KLgal8RU0
Nive Nielsen,3,3,https://www.youtube.com/watch?v=JC2_dafzTDE
BOYO,1,1,https://www.youtube.com/watch?v=h9Iv5agkt0E
Tim Kasher,8,16,https://www.youtube.com/watch?v=6XbVv84ux1s
The Holloys,1,1,https://www.youtube.com/watch?v=pd4oP0NKMFc
Modern Vices,5,5,https://www.youtube.com/watch?v=N_7LWMCQcQY
Dublin Guitar Quartet,1,1,https://www.youtube.com/watch?v=8Lh1IWgUvpU
Oscar,5,5,https://www.youtube.com/watch?v=h1iRJvR4i4Y
Brownout presents Brown Sabbath,1,1,https://www.youtube.com/watch?v=0NYy82Corvk
Cody ChesnuTT,10,20,https://www.youtube.com/watch?v=r9T_a7xOMe4
Reed Turchi,5,5,https://www.youtube.com/watch?v=ugY4jEr9J8U
Wild Flag,2,4,https://www.youtube.com/watch?v=q25zB3lJqgY
Doe Eye,5,5,https://www.youtube.com/watch?v=rII056yr5vc
Pile,7,14,https://www.youtube.com/watch?v=Qf8wwhBJE9A
Father Figures,1,1,https://www.youtube.com/watch?v=Z64OB3NiXFQ
HRVRD,5,5,https://www.youtube.com/watch?v=7PBsQVLxAjM
Zipper Club,1,1,https://www.youtube.com/watch?v=U8y97v6SIAY
Carlene Carter,1,1,https://www.youtube.com/watch?v=YvHMgrx0fg4
Margo Price,7,14,https://www.youtube.com/watch?v=M1h5k9cNmcQ
Steve Chack,1,1,https://www.youtube.com/watch?v=2-FzC8jipfo
Film School,1,1,https://www.youtube.com/watch?v=xGm9UR2K9Jk
"HeadCat (Lemmy, Slim Jim Phantom & Danny B. Harvey)",1,1,https://www.youtube.com/watch?v=51VHw7KAYJ0
Earl Sweatshirt & Syd Tha Kyd,1,1,https://www.youtube.com/watch?v=WbM8kCLDMGg
Mali Music,1,1,https://www.youtube.com/watch?v=xm6Bf7dkp6E
Water Liars,5,5,https://www.youtube.com/watch?v=gW1UV4lw1lQ
Joan Shelley,1,1,https://www.youtube.com/watch?v=VATGBUBkrUc
